Jugador,Nacionalidad,Posicion,Equipo,Competicion,Edad,Nacimiento,Partidos,Titular,Minutos,Goles+Asistencias,Glsxx,Goles,Disparos,Disparos_porteria,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,Tiros_falta,Penaltis,Penaltis_intentados,xG,xG_sin_penal,npxG/Sh,G-xG,npG-xG,Pases_completados,Pases_intentados,Pct_pases,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Asistencias,xAG,xA,A-xAG,Pases_clave,Pases_ultimo_tercio,Pases_area,CrsPenAreaCmp,Pases_progresivos,LivePass,DeadPass,FKPasses,Pases_filtrados,Cambios_orientacion,Centros,ThrowIn,Corners,Corner_cerrado,Corner_abierto,Corner_recto,Cmpxxx,Pases_a_fuera_de_juego,Pases_bloqueados,Acc_llevan_a_tiro,SCA90,SCAPassLive,SCAPassDead,SCADrib,Disparo_mas_disparo,Faltas_recib_mas_disparo,Acc_defensivas_mas_disparo,Acc_llevan_a_gol,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Entradas,Entradas_canadas,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Bloqueos,Bloqueos_cisparo,PassBlocks,Intercepciones,Entradas+Intercepciones,Despejes,Err,Toques,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,Regates_intentados,Regates_exitosos,DrbSucc%,TimesTackled,TimesTackled%,Conducciones,TotalCarryDistance,ProgCarryDistance,Conducciones_progresivas,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Tarjetas_amarillas,Tarjetas_rojas,Segunda_amarilla,Faltas,Faltas_cometidas,Fueras_de_juego,Penal_provocado,Penal_cometido,Goles_pp,Recov,Duelos_aereos_ganados,Duelos_aereos_perdidos,Pct_duelos_aereos,Goles_recibidos,Goles_recibidos_90min,Disparos_recibidos_porteria,Paradas,Pct_paradas,W,D,L,Porterías_cero,CS%,PKsFaced,PKA,PKsv,PKm,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,Att (GK),PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,Acciones_fuera_area,#OPA/90,AvgDistOPA,90s,G+APer90,GlsxxPer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,AvgShotDistancePer90,FKShotsPer90,PKPer90,PKattPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,ProgPassesPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpxxxPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,SCADribPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,GCAPassLivePer90,GCAPassDeadPer90,GCADribPer90,GCAShPer90,GCAFldPer90,GCADefPer90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,DrbPastPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TimesTackledPer90,TimesTackled%Per90,CarriesPer90,TotalCarryDistancePer90,ProgCarryDistancePer90,ProgCarriesPer90,CarriesToFinalThirdPer90,CarriesToPenAreaPer90,CarryMistakesPer90,DisposesedPer90,ReceivedPassPer90,ProgPassesRecPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialLossPer90,AerialWin%Per90,GAPer90,GA90Per90,SoTAPer90,SavesPer90,Save%Per90,WPer90,DPer90,LPer90,CSPer90,CS%Per90,PKsFacedPer90,PKAPer90,PKsvPer90,PKmPer90,PKGAPer90,FKGAPer90,CKGAPer90,OGAPer90,PSxGPer90,PSxG/SoTPer90,PSxG+/-Per90,PSxG+/- /90Per90,LaunchCmpPer90,LaunchAttPer90,LaunchPassCmp%Per90,Att (GK)Per90,PassThrPer90,PassesLaunch%Per90,AvgLenLaunchPer90,GoalKicksAttPer90,GoalKicksLaunch%Per90,AvgLenPer90,OppCrsPer90,StpCrsPer90,CrsStp%Per90,#OPAPer90,#OPA/90Per90,AvgDistOPAPer90,90sPer90,Posesion_media_equipo,OppTouches,TeamMins,TeamTouches90,pAdj_Entradas+Intercepciones_90min,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdj_Intercepciones_90min,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjDrbPastPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,Centralidad_Toques,Tkl+IntPer600OppTouch,pAdjTouchesPer90,CarriesPer50Touches,ProgCarriesPer50Touches,ProgPassesPer50CmpPasses,pAdj#OPAPer90,Posicion_princ,Posicion_2
Aaron Ramsdale,ENG,GK,Southampton,Premier League,26,1998,21,21,1890.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,573,884,64.8,15832,12333,158,158,100.0,224,234,95.7,185,481,38.5,0,0.0,0.1,0.0,0,26,1,0,0,701,178,58,0,3,0,0,0,0,0,0,573,5,0,2,0.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,8,2,948,692,937,13,0,0,948,0,0,0.0,0,0.0,597,3014,1764,0,0,0,0,0,543,0,2,0,0,0,3,0,0,0,0,15,4,0,100.0,50.0,2.38,139.0,89.0,66.9,2.0,2.0,17.0,2.0,9.5,4.0,4.0,0.0,0.0,4.0,0.0,9.0,0.0,46.2,0.32,-3.8,-0.18,134.0,413.0,32.4,759.0,93.0,42.6,35.4,120.0,75.0,54.2,268.0,17.0,6.3,15.0,0.71,12.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,42.1,3.09,753.9,587.29,7.52,7.52,4.76,10.67,11.14,4.56,8.81,22.9,1.83,0.0,0.0,0.0,0.0,0.0,1.24,0.05,0.0,0.0,33.38,8.48,2.76,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,27.29,0.24,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.38,0.1,45.14,32.95,44.62,0.62,0.0,0.0,45.14,0.0,0.0,0.0,0.0,0.0,28.43,143.52,84.0,0.0,0.0,0.0,0.0,0.0,25.86,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.71,0.19,0.0,4.76,2.38,0.11,6.62,4.24,3.19,0.1,0.1,0.81,0.1,0.45,0.19,0.19,0.0,0.0,0.19,0.0,0.43,0.0,2.2,0.02,-0.18,-0.01,6.38,19.67,1.54,36.14,4.43,2.03,1.69,5.71,3.57,2.58,12.76,0.81,0.3,0.71,0.03,0.6,21.0,50.4,17687,2610,617.79,0.1,0.38,0.0,0.0,0.1,0.0,0.0,0.1,0.19,0.0,0.1,7.31,0.09,44.78,31.49,0.0,0.0,0.72,Goalkeeper,Goalkeeper
Adrian Rodriguez,ESP,GK,Alaves,La Liga,24,2000,2,1,122.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,19,50,38.0,1160,1084,1,1,100.0,0,0,0.0,18,48,37.5,0,0.0,0.0,0.0,0,1,0,0,0,13,37,13,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,58,45,55,3,0,0,58,0,0,0.0,0,0.0,19,135,61,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0,2.0,1.48,6.0,4.0,83.3,0.0,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.13,-0.5,-0.36,18.0,48.0,37.5,26.0,0.0,92.3,56.3,24.0,100.0,67.4,33.0,0.0,0.0,0.0,0.0,9.8,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,36.89,28.03,855.74,799.67,0.74,0.74,73.77,0.0,0.0,0.0,13.28,35.41,27.66,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,9.59,27.3,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.0,0.0,0.0,0.0,0.0,2.21,0.74,42.79,33.2,40.57,2.21,0.0,0.0,42.79,0.0,0.0,0.0,0.0,0.0,14.02,99.59,45.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.74,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.09,4.43,2.95,61.45,0.0,0.74,0.0,0.74,73.77,0.74,0.74,0.0,0.0,0.74,0.0,0.0,0.0,1.11,0.1,-0.37,-0.27,13.28,35.41,27.66,19.18,0.0,68.09,41.53,17.7,73.77,49.72,24.34,0.0,0.0,0.0,0.0,7.23,1.36,45.6,17241,2610,499.86,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.68,8.56,0.0,46.92,16.38,0.0,0.0,0.0,Goalkeeper,Goalkeeper
Adrián,ESP,GK,Betis,La Liga,38,1987,10,10,900.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,252,329,76.6,6399,4337,38,38,100.0,143,146,97.9,70,140,50.0,0,0.0,0.0,0.0,0,2,0,0,0,253,74,28,0,0,0,0,0,0,0,0,252,2,2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,339,287,338,1,0,0,339,0,0,0.0,0,0.0,206,963,630,0,0,0,0,0,175,0,3,0,0,0,1,0,0,0,0,7,1,1,50.0,13.0,1.3,31.0,18.0,61.3,7.0,1.0,2.0,3.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,0.33,-2.0,-0.2,31.0,94.0,33.0,281.0,45.0,27.4,30.7,46.0,37.0,36.6,121.0,6.0,5.0,6.0,0.6,12.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,32.9,7.66,639.9,433.7,3.8,3.8,10.0,14.3,14.6,9.79,7.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.3,7.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,33.9,28.7,33.8,0.1,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,20.6,96.3,63.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.1,5.0,1.3,0.13,3.1,1.8,6.13,0.7,0.1,0.2,0.3,3.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.0,1.1,0.03,-0.2,-0.02,3.1,9.4,3.3,28.1,4.5,2.74,3.07,4.6,3.7,3.66,12.1,0.6,0.5,0.6,0.06,1.26,10.0,52.3,16718,2610,624.93,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,5.42,0.0,32.41,30.38,0.0,0.0,0.63,Goalkeeper,Goalkeeper
Aitor Fernández,ESP,GK,Osasuna,La Liga,33,1991,1,1,90.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,29,45,64.4,1243,1147,0,0,0.0,10,10,100.0,19,35,54.3,0,0.0,0.0,0.0,0,1,0,0,0,27,18,7,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,50,45,50,0,0,0,50,0,0,0.0,0,0.0,27,146,105,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.23,1.2,1.15,19.0,35.0,54.3,34.0,4.0,70.6,44.4,11.0,100.0,59.9,14.0,1.0,7.1,1.0,1.0,10.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,64.4,1243.0,1147.0,0.0,0.0,0.0,10.0,10.0,100.0,19.0,35.0,54.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,45.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,146.0,105.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.23,1.2,1.15,19.0,35.0,54.3,34.0,4.0,70.6,44.4,11.0,100.0,59.9,14.0,1.0,7.1,1.0,1.0,10.6,1.0,46.0,17787,2610,526.14,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,54.35,27.0,0.0,0.0,0.93,Goalkeeper,Goalkeeper
Alban Lafont,FRA,GK,Nantes,Ligue 1,26,1999,12,12,1080.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,256,367,69.8,7058,5292,41,41,100.0,147,147,100.0,68,177,38.4,0,0.0,0.0,0.0,2,10,0,0,0,278,88,31,0,1,0,0,0,0,0,0,256,1,1,2,0.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,8,1,408,334,401,7,0,0,408,0,0,0.0,0,0.0,228,1065,545,0,0,0,0,0,212,0,1,0,0,0,0,0,0,0,0,11,5,0,100.0,19.0,1.58,49.0,32.0,67.3,2.0,4.0,6.0,2.0,16.7,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,16.8,0.3,-0.2,-0.02,40.0,143.0,28.0,309.0,56.0,34.0,34.9,57.0,66.7,51.1,200.0,16.0,8.0,6.0,0.5,10.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,30.58,5.82,588.17,441.0,3.42,3.42,8.33,12.25,12.25,8.33,5.67,14.75,3.2,0.0,0.0,0.0,0.0,0.17,0.83,0.0,0.0,0.0,23.17,7.33,2.58,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.08,0.08,0.17,0.01,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,8.33,0.0,0.17,0.0,0.17,0.0,0.08,0.67,0.08,34.0,27.83,33.42,0.58,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,19.0,88.75,45.42,0.0,0.0,0.0,0.0,0.0,17.67,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.42,0.0,8.33,1.58,0.13,4.08,2.67,5.61,0.17,0.33,0.5,0.17,1.39,0.25,0.25,0.0,0.0,0.25,0.0,0.17,0.17,1.4,0.02,-0.02,-0.0,3.33,11.92,2.33,25.75,4.67,2.83,2.91,4.75,5.56,4.26,16.67,1.33,0.67,0.5,0.04,0.88,12.0,40.2,19762,2430,524.96,0.07,0.56,0.0,0.14,0.0,0.07,0.07,0.0,0.35,0.0,0.07,6.48,0.07,42.29,27.94,0.0,0.0,0.42,Goalkeeper,Goalkeeper
Alberto Paleari,ITA,GK,Torino,Serie A,32,1992,1,1,90.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,28,32,87.5,826,650,10,10,100.0,6,6,100.0,12,16,75.0,0,0.0,0.0,0.0,0,0,0,0,0,23,9,3,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,37,29,37,0,0,0,37,0,0,0.0,0,0.0,23,111,65,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.32,-0.8,-0.77,8.0,12.0,66.7,26.0,5.0,34.6,31.0,6.0,50.0,42.0,12.0,0.0,0.0,5.0,5.0,27.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,87.5,826.0,650.0,10.0,10.0,100.0,6.0,6.0,100.0,12.0,16.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,29.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,23.0,111.0,65.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.32,-0.8,-0.77,8.0,12.0,66.7,26.0,5.0,34.6,31.0,6.0,50.0,42.0,12.0,0.0,0.0,5.0,5.0,27.3,1.0,47.2,18027,2700,544.7,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,39.19,31.08,0.0,0.0,4.73,Goalkeeper,Goalkeeper
Alen Sherri,ALB,GK,Cagliari,Serie A,27,1997,6,6,540.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,149,198,75.3,3658,2598,38,38,100.0,73,74,98.6,37,85,43.5,0,0.0,0.0,0.0,1,2,0,0,0,138,60,12,0,0,0,0,0,0,0,0,149,0,0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,212,182,210,3,0,0,212,0,0,0.0,0,0.0,124,566,283,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0,9.0,1.5,25.0,16.0,64.0,1.0,2.0,3.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.35,-0.4,-0.07,25.0,67.0,37.3,150.0,20.0,32.7,30.9,48.0,37.5,34.4,64.0,4.0,6.3,5.0,0.83,12.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,33.0,12.55,609.67,433.0,6.33,6.33,16.67,12.17,12.33,16.43,6.17,14.17,7.25,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.0,0.0,23.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,0.0,0.0,0.33,0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.33,8.33,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.0,35.33,30.33,35.0,0.5,0.0,0.0,35.33,0.0,0.0,0.0,0.0,0.0,20.67,94.33,47.17,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,1.5,0.25,4.17,2.67,10.67,0.17,0.33,0.5,0.17,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.06,-0.07,-0.01,4.17,11.17,6.22,25.0,3.33,5.45,5.15,8.0,6.25,5.73,10.67,0.67,1.05,0.83,0.14,2.08,6.0,45.3,18770,2700,528.03,0.15,0.15,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.3,6.69,0.16,39.0,29.25,0.0,0.0,0.76,Goalkeeper,Goalkeeper
Alex McCarthy,ENG,GK,Southampton,Premier League,35,1989,5,5,450.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,117,156,75.0,2823,1985,41,43,95.3,45,49,91.8,30,61,49.2,0,0.0,0.0,0.0,0,5,0,0,0,126,29,6,0,1,0,0,0,0,0,0,117,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,173,141,173,0,0,0,173,0,0,0.0,0,0.0,100,452,276,0,0,0,0,0,88,0,0,0,0,0,1,0,0,0,0,4,2,0,100.0,13.0,2.6,37.0,24.0,70.3,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,12.6,0.29,-0.4,-0.07,24.0,52.0,46.2,132.0,29.0,33.3,29.5,23.0,34.8,30.7,74.0,8.0,10.8,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,31.2,15.0,564.6,397.0,8.2,8.6,19.06,9.0,9.8,18.36,6.0,12.2,9.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.2,5.8,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,34.6,28.2,34.6,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,20.0,90.4,55.2,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.0,20.0,2.6,0.52,7.4,4.8,14.06,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.2,0.0,2.52,0.06,-0.08,-0.01,4.8,10.4,9.24,26.4,5.8,6.66,5.9,4.6,6.96,6.14,14.8,1.6,2.16,0.0,0.0,1.3,5.0,50.4,17687,2610,617.79,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.6,0.0,34.33,28.9,0.0,0.0,0.0,Goalkeeper,Goalkeeper
